X,f(X)
-12.381370614359275,196.36028521775341
-12.380370614359276,193.47122762477616
-12.379370614359276,190.64155888199318
-12.378370614359277,187.86973909643322
-12.377370614359277,185.15427637206037
-12.376370614359278,182.4937250668798
-12.375370614359278,179.8866841221651
-12.374370614359279,177.33179546046483
-12.37337061435928,174.827742449212
-12.37237061435928,172.3732484269269
-12.37137061435928,169.96707528915368
-12.370370614359281,167.608022131416
-12.369370614359282,165.29492394661597
-12.368370614359282,163.0266503744258
-12.367370614359283,160.80210450034545
-12.366370614359283,158.620221702217
-12.365370614359284,156.47996854208895
-12.364370614359284,154.38034170143672
-12.363370614359285,152.3203669578323
-12.362370614359286,150.29909820125522
-12.361370614359286,148.315616488325
-12.360370614359287,146.36902913281241
-12.359370614359287,144.45846883087097
-12.358370614359288,142.58309281950153
-12.357370614359288,140.74208206683332
-12.356370614359289,138.9346404928741
